0,2.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
1,2.2500000000000000e+00,1.1111111111111116e-01,2.0000000000000000e+00,1.2500000000000000e-01,2.5000000000000000e-01,1.2500000000000000e-01,0
2,2.2361111111111112e+00,6.2111801242235032e-03,2.2352941176470589e+00,6.5789473684210176e-03,8.1699346405228468e-04,3.6549707602339049e-04,1459727447
3,2.2360679779158041e+00,1.9289751355122675e-05,2.2360655737704920e+00,3.4500603760567738e-04,2.4041453121625977e-06,1.0751676249407512e-06,1118686670
4,2.2360679774997898e+00,1.8604717766379508e-10,2.2360679779158041e+00,1.0751664689667706e-06,4.1601433409255151e-10,1.8604726609443710e-10,936781
5,2.2360679774997898e+00,1.8604717766379508e-10,2.2360679774997894e+00,1.8604739970840001e-10,4.4408920985006262e-16,1.9860273225978186e-16,1
