0,1.2000000000000000e+00,1.2000000000000000e+00,1.2000000000000000e+00,1.2000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
1,1.9089969389958332e+00,3.7139763009194682e-01,1.2000000000000000e+00,5.9083078249652776e-01,7.0899693899583327e-01,5.9083078249652776e-01,748632105
2,1.7773370475530847e+00,7.4077053434523643e-02,1.7473124248683221e+00,9.2533259551276670e-02,3.0024622684762692e-02,1.7183316651013546e-02,424155069
3,1.7724605591462907e+00,2.7512535506815095e-03,1.7715149566248969e+00,1.3662053298542642e-02,9.4560252139386236e-04,5.3378184466217049e-04,1992394642
4,1.7724538509182688e+00,3.7847123739442878e-06,1.7724605591462907e+00,5.3349707361005638e-04,6.7082280219565860e-06,3.7846980500303025e-06,146402148
5,1.7724538509055745e+00,7.1620487318568848e-12,1.7724538491283812e+00,3.7857222137116509e-06,1.7771932814270031e-09,1.0026739383374933e-09,8003767
6,1.7724538509055745e+00,7.1620487318568848e-12,1.7724538509055709e+00,1.0026719454714339e-09,3.5527136788005009e-15,2.0044040509068099e-15,16
7,1.7724538509055745e+00,7.1620487318568848e-12,1.7724538509055743e+00,1.8873791418627661e-15,2.2204460492503131e-16,1.2527525318167537e-16,1
